Act,ActAndScene,AriaId,AriaLabel,AriaName,AriaOpera,Character,City,Clef1,Clef2,Clef3,Composer,Decade,EndOfThemeA,FamilyBr_Notes,FamilyBr_NotesMean,FamilyBr_NumberOfFilteredParts,FamilyBr_NumberOfParts,FamilyBr_SoundingMeasures,FamilyBr_SoundingMeasuresMean,FamilyInstrumentation,FamilyScoring,FamilyStr_Notes,FamilyStr_NotesMean,FamilyStr_NumberOfFilteredParts,FamilyStr_NumberOfParts,FamilyStr_SoundingMeasures,FamilyStr_SoundingMeasuresMean,FamilyVoice_Notes,FamilyVoice_NotesMean,FamilyVoice_NumberOfFilteredParts,FamilyVoice_NumberOfParts,FamilyVoice_SoundingMeasures,FamilyVoice_SoundingMeasuresMean,FamilyWw_Notes,FamilyWw_NotesMean,FamilyWw_NumberOfFilteredParts,FamilyWw_NumberOfParts,FamilyWw_SoundingMeasures,FamilyWw_SoundingMeasuresMean,FileName,Form,Gender,Instrumentation,Label_BasicPassion,Label_Passions,Label_Sentiment,Label_Time,Librettist,Measures,PartAlt_DynAbruptness,PartAlt_DynGrad,PartAlt_DynMean,PartAlt_DynMean_weighted,PartAlt_Notes,PartAlt_SoundingMeasures,PartBar_DynAbruptness,PartBar_DynGrad,PartBar_DynMean,PartBar_DynMean_weighted,PartBar_Notes,PartBar_SoundingMeasures,PartBass_DynAbruptness,PartBass_DynGrad,PartBass_DynMean,PartBass_DynMean_weighted,PartBass_Notes,PartBass_SoundingMeasures,PartBnII_DynAbruptness,PartBnII_DynGrad,PartBnII_DynMean,PartBnII_DynMean_weighted,PartBnII_Notes,PartBnII_SoundingMeasures,PartBnI_DynAbruptness,PartBnI_DynGrad,PartBnI_DynMean,PartBnI_DynMean_weighted,PartBnI_Notes,PartBnI_SoundingMeasures,PartBn_DynAbruptness,PartBn_DynGrad,PartBn_DynMean,PartBn_DynMean_weighted,PartBn_Notes,PartBn_SoundingMeasures,PartBs_DynAbruptness,PartBs_DynGrad,PartBs_DynMean,PartBs_DynMean_weighted,PartBs_Notes,PartBs_SoundingMeasures,PartClII_DynAbruptness,PartClII_DynGrad,PartClII_DynMean,PartClII_DynMean_weighted,PartClII_Notes,PartClII_SoundingMeasures,PartClI_DynAbruptness,PartClI_DynGrad,PartClI_DynMean,PartClI_DynMean_weighted,PartClI_Notes,PartClI_SoundingMeasures,PartCl_DynAbruptness,PartCl_DynGrad,PartCl_DynMean,PartCl_DynMean_weighted,PartCl_Notes,PartCl_SoundingMeasures,PartFlII_DynAbruptness,PartFlII_DynGrad,PartFlII_DynMean,PartFlII_DynMean_weighted,PartFlII_Notes,PartFlII_SoundingMeasures,PartFlI_DynAbruptness,PartFlI_DynGrad,PartFlI_DynMean,PartFlI_DynMean_weighted,PartFlI_Notes,PartFlI_SoundingMeasures,PartHnII_DynAbruptness,PartHnII_DynGrad,PartHnII_DynMean,PartHnII_DynMean_weighted,PartHnII_Notes,PartHnII_SoundingMeasures,PartHnI_DynAbruptness,PartHnI_DynGrad,PartHnI_DynMean,PartHnI_DynMean_weighted,PartHnI_Notes,PartHnI_SoundingMeasures,PartHn_DynAbruptness,PartHn_DynGrad,PartHn_DynMean,PartHn_DynMean_weighted,PartHn_Notes,PartHn_SoundingMeasures,PartObII_DynAbruptness,PartObII_DynGrad,PartObII_DynMean,PartObII_DynMean_weighted,PartObII_Notes,PartObII_SoundingMeasures,PartObI_DynAbruptness,PartObI_DynGrad,PartObI_DynMean,PartObI_DynMean_weighted,PartObI_Notes,PartObI_SoundingMeasures,PartOb_DynAbruptness,PartOb_DynGrad,PartOb_DynMean,PartOb_DynMean_weighted,PartOb_Notes,PartOb_SoundingMeasures,PartSop_DynAbruptness,PartSop_DynGrad,PartSop_DynMean,PartSop_DynMean_weighted,PartSop_Notes,PartSop_SoundingMeasures,PartTen_DynAbruptness,PartTen_DynGrad,PartTen_DynMean,PartTen_DynMean_weighted,PartTen_Notes,PartTen_SoundingMeasures,PartTptII_DynAbruptness,PartTptII_DynGrad,PartTptII_DynMean,PartTptII_DynMean_weighted,PartTptII_Notes,PartTptII_SoundingMeasures,PartTptI_DynAbruptness,PartTptI_DynGrad,PartTptI_DynMean,PartTptI_DynMean_weighted,PartTptI_Notes,PartTptI_SoundingMeasures,PartVaII_DynAbruptness,PartVaII_DynGrad,PartVaII_DynMean,PartVaII_DynMean_weighted,PartVaII_Notes,PartVaII_SoundingMeasures,PartVaI_DynAbruptness,PartVaI_DynGrad,PartVaI_DynMean,PartVaI_DynMean_weighted,PartVaI_Notes,PartVaI_SoundingMeasures,PartVa_DynAbruptness,PartVa_DynGrad,PartVa_DynMean,PartVa_DynMean_weighted,PartVa_Notes,PartVa_SoundingMeasures,PartVnIII_DynAbruptness,PartVnIII_DynGrad,PartVnIII_DynMean,PartVnIII_DynMean_weighted,PartVnIII_Notes,PartVnIII_SoundingMeasures,PartVnII_DynAbruptness,PartVnII_DynGrad,PartVnII_DynMean,PartVnII_DynMean_weighted,PartVnII_Notes,PartVnII_SoundingMeasures,PartVnIV_DynAbruptness,PartVnIV_DynGrad,PartVnIV_DynMean,PartVnIV_DynMean_weighted,PartVnIV_Notes,PartVnIV_SoundingMeasures,PartVnI_DynAbruptness,PartVnI_DynGrad,PartVnI_DynMean,PartVnI_DynMean_weighted,PartVnI_Notes,PartVnI_SoundingMeasures,RoleType,Scene,Score_DynAbruptness,Score_DynGrad,Score_DynMean,Score_DynMean_weighted,Score_Notes,Score_NotesMean,Score_NumberOfFilteredParts,Score_NumberOfParts,Score_SoundingMeasures,Score_SoundingMeasuresMean,Scoring,SoundAlt_Notes,SoundAlt_NotesMean,SoundAlt_NumberOfFilteredParts,SoundAlt_NumberOfParts,SoundAlt_SoundingMeasures,SoundAlt_SoundingMeasuresMean,SoundBar_Notes,SoundBar_NotesMean,SoundBar_NumberOfFilteredParts,SoundBar_NumberOfParts,SoundBar_SoundingMeasures,SoundBar_SoundingMeasuresMean,SoundBass_Notes,SoundBass_NotesMean,SoundBass_NumberOfFilteredParts,SoundBass_NumberOfParts,SoundBass_SoundingMeasures,SoundBass_SoundingMeasuresMean,SoundBn_Notes,SoundBn_NotesMean,SoundBn_NumberOfFilteredParts,SoundBn_NumberOfParts,SoundBn_SoundingMeasures,SoundBn_SoundingMeasuresMean,SoundBs_Notes,SoundBs_NotesMean,SoundBs_NumberOfFilteredParts,SoundBs_NumberOfParts,SoundBs_SoundingMeasures,SoundBs_SoundingMeasuresMean,SoundCl_Notes,SoundCl_NotesMean,SoundCl_NumberOfFilteredParts,SoundCl_NumberOfParts,SoundCl_SoundingMeasures,SoundCl_SoundingMeasuresMean,SoundFl_Notes,SoundFl_NotesMean,SoundFl_NumberOfFilteredParts,SoundFl_NumberOfParts,SoundFl_SoundingMeasures,SoundFl_SoundingMeasuresMean,SoundHn_Notes,SoundHn_NotesMean,SoundHn_NumberOfFilteredParts,SoundHn_NumberOfParts,SoundHn_SoundingMeasures,SoundHn_SoundingMeasuresMean,SoundOb_Notes,SoundOb_NotesMean,SoundOb_NumberOfFilteredParts,SoundOb_NumberOfParts,SoundOb_SoundingMeasures,SoundOb_SoundingMeasuresMean,SoundScoring,SoundSop_Notes,SoundSop_NotesMean,SoundSop_NumberOfFilteredParts,SoundSop_NumberOfParts,SoundSop_SoundingMeasures,SoundSop_SoundingMeasuresMean,SoundTen_Notes,SoundTen_NotesMean,SoundTen_NumberOfFilteredParts,SoundTen_NumberOfParts,SoundTen_SoundingMeasures,SoundTen_SoundingMeasuresMean,SoundTpt_Notes,SoundTpt_NotesMean,SoundTpt_NumberOfFilteredParts,SoundTpt_NumberOfParts,SoundTpt_SoundingMeasures,SoundTpt_SoundingMeasuresMean,SoundVa_Notes,SoundVa_NotesMean,SoundVa_NumberOfFilteredParts,SoundVa_NumberOfParts,SoundVa_SoundingMeasures,SoundVa_SoundingMeasuresMean,SoundVn_Notes,SoundVn_NotesMean,SoundVn_NumberOfFilteredParts,SoundVn_NumberOfParts,SoundVn_SoundingMeasures,SoundVn_SoundingMeasuresMean,Territory,Voices,Year
3,307,0492,Dem24M,Che_mai,Dem,Dircea,Naples,C-1,,,Josef Mysliveček,1770s,43.0,,,,,,,str,"voice,str",1232,308.0,4,4,168,42.0,157,157.0,1,1,38,38.0,,,,,,,Dem24M-Che_mai-1775-Myslivecek[3.07][0492].xml,ABA,Female,"vn,va,bs",sadness,"despair,irresolution",Negative,Present,Pietro Metastasio,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4621096142791172,22.572954685099845,68.5,64.19325153374233,270,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,157.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4621096142791172,22.572954685099845,68.5,64.19325153374233,269.0,42.0,,,,,,,2.7104671781635674,17.67224600162646,68.5,64.6717791411043,354,42,,,,,,,2.324255224384262,15.154144062985388,68.5,65.0,339,42,Female lover 1,07,2.989735407776516,19.493074858702883,68.5,64.51457055214723,1389,277.8,5,5,206,41.2,"sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,270,270.0,1,1,42,42.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",157.0,157.0,1.0,1.0,38.0,38.0,,,,,,,,,,,,,269,269.0,1,1,42,42.0,693,346.5,2,2,84,42.0,Italy,sop,1775
3,306,0547,Dem23M,Odo_il,Dem,Demofoonte,Turin,C-4,,,Gennaro Manna,1750s,127.0,527.0,263.5,2.0,2.0,138.0,69.0,"ww,br,str","ww,br,voice,str",2766,691.5,4,4,508,127.0,219,219.0,1,1,74,74.0,485.0,242.5,2.0,2.0,112.0,56.0,Dem23M-Odo_il-1754-Manna[3.06][0547].xml,Dal segno,Male,"ob,hn,vn,va,bs",sadness,"fear,irresolution",Negative,Present,Pietro Metastasio,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7793811288173342,7.918512268784116,68.5,66.04330708661418,681,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8136917835655164,11.918546006287679,46.68181818181818,79.42512077294687,264.0,69.0,1.6542714937104441,10.870926958668633,46.68181818181818,79.42512077294687,263.0,69.0,,,,,,,1.6429168021909117,10.823922461493066,44.0,72.89136904761905,241.0,56.0,1.6405887598628692,10.808584770861257,44.0,72.89136904761905,244.0,56.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,219.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,0.7793811288173342,7.918512268784116,68.5,66.04330708661418,671.0,127.0,,,,,,,0.7541305647363715,7.6619665377215345,68.5,66.39837598425197,713,127,,,,,,,0.7541305647363715,7.6619665377215345,68.5,66.39837598425197,701,127,Senior ruler,06,1.227311528304644,9.447867226290242,56.92045454545455,71.18954322285802,3997,444.1111111111111,9,9,832,92.44444444444444,"obI,obII,hnI,hnII,ten,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,681,681.0,1,1,127,127.0,,,,,,,,,,,,,527.0,263.5,2.0,2.0,138.0,69.0,485.0,242.5,2.0,2.0,112.0,56.0,"ob,hn,ten,vn,va,bs",,,,,,,219.0,219.0,1.0,1.0,74.0,74.0,,,,,,,671,671.0,1,1,127,127.0,1414,707.0,2,2,254,127.0,Italy,ten,1754
3,308,0555,Dem25M,Non_dura,Dem,Creusa,Venice,C-3,,,Gaetano Maria Schiassi,1730s,91.0,,,,,,,str,"voice,str",1643,410.75,4,4,362,90.5,235,235.0,1,1,58,58.0,,,,,,,Dem25M-Non_dura-1734-Schiassi[3.08][0555].xml,Dal segno,Female,"vn,va,bs",desire,hope,Positive,Future,Pietro Metastasio,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3303705450733747,17.63137347391787,69.05714285714286,69.36666666666666,330,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,235.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3303705450733747,17.63137347391787,69.05714285714286,69.36666666666666,330.0,90.0,,,,,,,3.3291560902152035,17.820776718210794,69.05714285714286,67.56043956043956,467,91,,,,,,,3.3291560902152035,17.820776718210794,69.05714285714286,67.56043956043956,516,91,Female lover 2,08,3.3297633176442893,17.72607509606433,69.05714285714286,68.4635531135531,1878,375.6,5,5,420,84.0,"sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,330,330.0,1,1,90,90.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",235.0,235.0,1.0,1.0,58.0,58.0,,,,,,,,,,,,,330,330.0,1,1,90,90.0,983,491.5,2,2,182,91.0,Italy,sop,1734
3,307,0471,Dem25M,Non_dura,Dem,Dircea,Naples,C-1,,,Leonardo Leo,1730s,96.0,,,,,,,str,"voice,str",1479,369.75,4,4,371,92.75,350,350.0,1,1,72,72.0,,,,,,,Dem25M-Non_dura-1735-Leo[3.07][0471].xml,Da capo,Female,"vn,va,bs",desire,hope,Positive,Future,Pietro Metastasio,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.076765344115054,21.19917978939828,55.5,56.48626373626374,246,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015590284518647943,1.122500485342652,16.333333333333332,8.677083333333334,350.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.546992026515684,22.2297387962989,54.0,56.74431818181818,232.0,88.0,,,,,,,3.446761096073453,19.4640626601795,55.68571428571428,47.640625,424,96,,,,,,,1.98004061527689,14.080288819746773,69.60714285714286,62.08203125,577,96,Female lover 1,07,2.813229873299946,15.619154110193222,50.2252380952381,46.32606430028305,1829,365.8,5,5,443,88.6,"sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,246,246.0,1,1,91,91.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",350.0,350.0,1.0,1.0,72.0,72.0,,,,,,,,,,,,,232,232.0,1,1,88,88.0,1001,500.5,2,2,192,96.0,Italy,sop,1735
3,306,0934,Dem23M,Odo_il,Dem,Demofoonte,Stuttgart,C-4,,,Niccolò Jommelli,1760s,109.0,386.0,128.66666666666666,3.0,3.0,161.0,53.666666666666664,"ww,br,str","ww,br,voice,str",3093,618.6,5,5,486,97.2,221,221.0,1,1,75,75.0,380.0,190.0,2.0,2.0,150.0,75.0,Dem23M-Odo_il-1764-Jommelli[3.06][0934].xml,Da capo,Male,"ob,hn,vn,va,bs",,,,,Pietro Metastasio,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.255374525900234,13.13314888634091,56.325,53.74877450980392,521,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.068501984126984,8.296603641456581,47.31428571428572,56.90909090909091,129.0,66.0,1.068501984126984,8.296603641456581,47.31428571428572,56.90909090909091,129.0,66.0,0.24377693965517241,7.06953125,27.4,9.448275862068966,128.0,29.0,0.31157895660365137,4.2488039536861555,42.21739130434783,44.6125,187.0,75.0,0.31157895660365137,4.2488039536861555,42.21739130434783,44.6125,193.0,75.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,221.0,75.0,,,,,,,,,,,,,0.6122001945865582,6.7342021404521395,55.86486486486486,52.82828282828283,386.0,99.0,0.5998281926406925,6.484629109629108,56.71052631578947,53.18,387.0,100.0,,,,,,,,,,,,,0.8300007505904875,8.916579492057808,53.611111111111114,50.02327127659574,1031,94,,,,,,,0.8517411088632966,8.858107532178284,53.611111111111114,51.47115384615385,768,91,Senior ruler,06,0.7153083593697712,7.6287013600943725,48.25859674401437,47.37429401410871,4080,370.90909090909093,11,11,872,79.27272727272727,"obI,obII,hn,hnI,hnII,ten,vnI,vnII,vaI,vaII,bs",,,,,,,,,,,,,,,,,,,,,,,,,521,521.0,1,1,102,102.0,,,,,,,,,,,,,386.0,128.66666666666666,3.0,3.0,161.0,53.666666666666664,380.0,190.0,2.0,2.0,150.0,75.0,"ob,hn,ten,vn,va,bs",,,,,,,221.0,221.0,1.0,1.0,75.0,75.0,,,,,,,773,386.5,2,2,199,99.5,1799,899.5,2,2,185,92.5,Empire,ten,1764
3,308,1238,Dem25M,Non_dura,Dem,Creusa,Padua,C-1,,,Baldassare Galuppi,1750s,51.0,,,,,,,str,"voice,str",940,235.0,4,4,202,50.5,87,87.0,1,1,32,32.0,,,,,,,Dem25M-Non_dura-1758-Galuppi[3.08][1238].xml,ABA,Female,"vn,va,bs",,,,,Pietro Metastasio,51,0.0,0.0,0.0,0.0,87.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37899999999999995,9.475,71.28571428571429,69.28,287,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37899999999999995,9.475,71.28571428571429,69.28,287.0,50.0,,,,,,,0.4673595485553056,11.917668488160293,71.28571428571429,68.24183006535948,182,51,,,,,,,0.4673595485553056,11.917668488160293,71.28571428571429,68.24183006535948,184,51,Female lover 2,08,0.42317977427765274,10.696334244080147,71.28571428571429,68.76091503267975,1027,205.4,5,5,234,46.8,"alt,vnI,vnII,va,bs",87.0,87.0,1.0,1.0,32.0,32.0,,,,,,,,,,,,,,,,,,,287,287.0,1,1,50,50.0,,,,,,,,,,,,,,,,,,,,,,,,,"alt,vn,va,bs",,,,,,,,,,,,,,,,,,,287,287.0,1,1,50,50.0,366,183.0,2,2,102,51.0,Italy,alt,1758
3,307,0633,Dem25M,Non_dura,Dem,Creusa,Reggio Emilia,C-1,,,Niccolò Piccinni,1760s,74.0,,,,,,,str,"voice,str",1266,316.5,4,4,287,71.75,189,189.0,1,1,51,51.0,,,,,,,Dem25M-Non_dura-1761-Piccinni[3.07][0633].xml,Dal segno,Female,"vn,va,bs",desire,hope,Positive,Future,Pietro Metastasio,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8754357514631488,9.12954426525855,70.8,66.88356164383562,275,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,189.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8754357514631488,9.12954426525855,70.8,66.88356164383562,275.0,73.0,,,,,,,1.5742286600447326,13.971279357897002,70.05882352941177,68.6056338028169,344,71,,,,,,,1.6031279793325572,14.027369819159876,70.05882352941177,69.25357142857143,372,70,Female lover 2,07,1.2320570355758969,11.564434426893495,70.42941176470589,67.9065821297649,1455,291.0,5,5,338,67.6,"sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,275,275.0,1,1,73,73.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",189.0,189.0,1.0,1.0,51.0,51.0,,,,,,,,,,,,,275,275.0,1,1,73,73.0,716,358.0,2,2,141,70.5,Italy,sop,1761
3,308,0797,Dem25M,Non_dura,Dem,Creusa,Lisbon,C-1,,,Davide Pérez,1750s,121.0,,,,,,,str,"voice,str",1777,444.25,4,4,473,118.25,290,290.0,1,1,86,86.0,,,,,,,Dem25M-Non_dura-1752-Perez[3.08][0797].xml,Dal segno,Female,"vn,va,bs",,,,,Pietro Metastasio,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31915945730729195,8.396348799930296,45.42857142857143,44.36257309941521,356,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,290.0,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24284597532240682,9.632890354455471,63.6,64.5126050420168,369.0,119.0,,,,,,,0.8155311864501835,16.174701864595306,64.89473684210526,65.22128851540616,495,119,,,,,,,0.6823493951009432,15.480801901352647,69.17647058823529,64.84435261707989,557,121,Female lover 2,08,0.5149715035452064,12.42118573008343,60.774944714727994,59.73520481847952,2067,413.4,5,5,559,111.8,"sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,356,356.0,1,1,114,114.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",290.0,290.0,1.0,1.0,86.0,86.0,,,,,,,,,,,,,369,369.0,1,1,119,119.0,1052,526.0,2,2,240,120.0,Portugal,sop,1752
3,307,0954,Dem24M,Che_mai,Dem,Dircea,Naples,C-1,,,Niccolò Jommelli,1770s,63.0,132.0,66.0,2.0,2.0,84.0,42.0,"ww,br,str","ww,br,voice,str",1429,357.25,4,4,238,59.5,242,242.0,1,1,57,57.0,362.0,181.0,2.0,2.0,82.0,41.0,Dem24M-Che_mai-1770-Jommelli[3.07][0954].xml,Dal segno,Female,"ob,hn,vn,va,bs",,,,,Pietro Metastasio,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4456105541631856,13.733300264550264,58.4,76.1359649122807,247,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.879124149659864,6.421428571428572,56.333333333333336,76.22619047619048,66.0,42.0,1.3071995464852608,7.320317460317461,52.12903225806452,62.48809523809524,66.0,42.0,,,,,,,0.5403189121176926,5.907486772486773,50.25,81.02439024390245,181.0,41.0,1.0401495354239259,7.416718426501036,48.166666666666664,66.0,181.0,41.0,,,,,,,0.0,0.0,0.0,0.0,242.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.451495492202729,13.789207175925926,58.4,76.24342105263158,247.0,57.0,,,,,,,2.0645996355531464,16.000647175536884,69.45454545454545,71.04435483870968,458,62,,,,,,,2.082540844884212,15.190297927390725,69.4,68.77217741935483,477,62,Female lover 1,07,1.3513798338112522,10.722425471767204,57.81669721407625,72.24182427264562,2165,240.55555555555554,9,9,461,51.22222222222222,"obI,obII,hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,247,247.0,1,1,57,57.0,,,,,,,,,,,,,132.0,66.0,2.0,2.0,84.0,42.0,362.0,181.0,2.0,2.0,82.0,41.0,"ob,hn,sop,vn,va,bs",242.0,242.0,1.0,1.0,57.0,57.0,,,,,,,,,,,,,247,247.0,1,1,57,57.0,935,467.5,2,2,124,62.0,Italy,sop,1770
3,308,0937,Dem25M,Non_dura,Dem,Creusa,Stuttgart,C-1,,,Niccolò Jommelli,1760s,68.0,,,,,,,str,"voice,str",1634,408.5,4,4,265,66.25,181,181.0,1,1,40,40.0,,,,,,,Dem25M-Non_dura-1764-Jommelli[3.08][0937].xml,Da capo,Female,"vn,va,bs",,,,,Pietro Metastasio,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2974949070537303,20.915126050420167,65.43333333333334,70.87878787878788,251,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,181.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5208190683680884,20.49181952350833,61.34375,61.5,239.0,63.0,,,,,,,1.9246411064425768,18.696513605442174,69.37931034482759,70.61764705882354,560,68,,,,,,,1.9246411064425768,18.696513605442174,69.37931034482759,70.61764705882354,584,68,Female lover 3,08,2.1668990470767433,19.69999319620321,66.38392600574713,68.40352049910874,1815,363.0,5,5,305,61.0,"sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,251,251.0,1,1,66,66.0,,,,,,,,,,,,,,,,,,,,,,,,,"sop,vn,va,bs",181.0,181.0,1.0,1.0,40.0,40.0,,,,,,,,,,,,,239,239.0,1,1,63,63.0,1144,572.0,2,2,136,68.0,Empire,sop,1764
3,308,0895,Dem25M,Non_dura,Dem,Creusa,Padua,C-1,,,Tommaso Traetta,1740s,86.0,306.0,153.0,2.0,2.0,102.0,51.0,"br,str","br,voice,str",2375,593.75,4,4,340,85.0,298,298.0,1,1,54,54.0,,,,,,,Dem25M-Non_dura-1743-Jommelli[3.08][0895].xml,Da capo,Female,"hn,vn,va,bs",,,,,Pietro Metastasio,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6370821260768122,7.220264095537205,71.7741935483871,66.88676470588236,619,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.484733847823351,10.444334653653918,46.833333333333336,69.76470588235294,153.0,51.0,1.041118125390587,6.436002956959992,41.3235294117647,37.40196078431372,153.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,298.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6169971647786157,6.992634534157644,71.7741935483871,66.65588235294118,555.0,85.0,,,,,,,0.7569911981725972,8.302484108989777,69.53125,66.38970588235294,591,85,,,,,,,0.7496533130185355,8.222004078267808,69.53125,66.20588235294117,610,85,Female lover 3,08,0.8810959625434165,7.936287404594391,61.79462497364538,62.21748366013072,2979,425.57142857142856,7,7,496,70.85714285714286,"hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,619,619.0,1,1,85,85.0,,,,,,,,,,,,,306.0,153.0,2.0,2.0,102.0,51.0,,,,,,,"hn,sop,vn,va,bs",298.0,298.0,1.0,1.0,54.0,54.0,,,,,,,,,,,,,555,555.0,1,1,85,85.0,1201,600.5,2,2,170,85.0,Italy,sop,1743
3,308,0602,Dem25M,Non_dura,Dem,Creusa,Milan,C-1,,,Christoph Willibald Gluck,1740s,96.0,142.0,71.0,2.0,2.0,44.0,22.0,"br,str","br,voice,str",3405,851.25,4,4,382,95.5,311,311.0,1,1,64,64.0,,,,,,,Dem25M-Non_dura-1743-Gluck[3.08][0602].xml,Da capo,Female,"hn,vn,va,bs",desire,hope,Positive,Future,Pietro Metastasio,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157812443186983,5.996872841105355,70.27272727272727,65.36973684210527,743,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09723294723294723,2.139124839124839,35.2,12.0,71.0,22.0,0.013392857142857144,0.29464285714285715,35.2,0.0,71.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,311.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157812443186983,5.996872841105355,70.27272727272727,65.36973684210527,743.0,95.0,,,,,,,0.16411410642761295,6.301981686820338,70.27272727272727,64.70182291666667,968,96,,,,,,,0.16411410642761295,6.301981686820338,70.27272727272727,64.70182291666667,951,96,Female lover 2,08,0.12574648393416604,4.50524612535318,58.58181818181818,54.42862390350878,3858,551.1428571428571,7,7,490,70.0,"hnI,hnII,sop,vnI,vnII,va,bs",,,,,,,,,,,,,,,,,,,,,,,,,743,743.0,1,1,95,95.0,,,,,,,,,,,,,142.0,71.0,2.0,2.0,44.0,22.0,,,,,,,"hn,sop,vn,va,bs",311.0,311.0,1.0,1.0,64.0,64.0,,,,,,,,,,,,,743,743.0,1,1,95,95.0,1919,959.5,2,2,192,96.0,Italy,sop,1743
